,File,Sources,Actions,Targets,Districts,Provinces
413,20151003_9379.txt,"('طالبان', 'طالبان', 'طالبان')","('إسقاط', 'إسقاط', 'إسقاط', 'تحطم', 'مقتل', 'لقوا مصرعهم', 'تحطم', 'قتل', 'تحطم')","('طائرة أميركية', 'طائرة نقل عسكرية أميركية', 'الطائرة', 'القوات الأجنبية', 'أشخاص', 'طائرة نقل عسكرية أميركية', 'عسكريين', 'الطائرة', 'مدنيون', 'الطائرة')",,
414,20181012_574.txt,"('طالبان', 'داعش')","('تعطيل',)","('العملية الانتخابية',)",,"('كابل', 'كابل', 'كابل', 'كابل', 'كابل', 'كابل', 'كابل', 'كابل', 'كابل', 'كابل')"
415,20120920_4091.txt,,,,,
416,20180303_3433.txt,,,,,
417,20110718_3476.txt,,"('مقتل', 'قتل', 'قتل', 'قتل')","('جنود', 'الناتو', 'جنود', 'حلف شمال الأطلسي', 'الناتو', 'جنود أجانب', 'جنود', 'الناتو')",,
418,20141213_11176.txt,,,,,
419,20181124_2539.txt,,"('التفجير الإرهابي', 'التفجير الإرهابي', 'استهدف', 'قتل', 'إصابة')","('مسجدًا',)",,"('خوست',)"
420,20180430_5383.txt,"('مسلحين', 'داعش')","('مقتل', 'قتل', 'مقتل', 'قتل', 'قتل', 'مقتل', 'قتل', 'هجومًا انتحاريًا', 'مقتل', 'إصابة', 'مقتل')","('مراسل', 'مراسل', 'مراسل', 'الصحفيين', 'مصور', 'مصور', 'شخصًا', 'مراسل')","('خوست', 'خوست', 'كابل')","('خوست',)"
421,20170212_2093.txt,"('قوات الأمن الأفغانية',)","('مقتل', 'مقتل', 'مصادرة')","('الجماعات المسلحة', 'الجماعات المسلحة', 'قيادي', 'طالبان', 'داعش', 'الأسلحة', 'الذخائر', 'المتفجرات', 'داعش')","('جرم',)","('بدخشان', 'ننجرهار', 'ننجرهار')"
422,20141211_11061.txt,,"('قتل', 'تفجير', 'الهجوم الانتحاري', 'قتل', 'مقتل', 'اصابة')","('مدرسة فرنسية', 'مدرسة ثانوية', 'لمركز الثقافي الفرنسي', 'الناس')","('كابول', 'كابول', 'كابول')",
423,20120901_3604.txt,,,,,
424,20181021_990.txt,,"('التفجيرات', 'إرهاب', 'استهدفت', 'التفجيرات', 'إرهاب', 'استهدفت', 'مقتل', 'إصابة', 'إرهاب', 'إرهاب', 'إرهاب', 'مقتل', 'جريحا', 'تفجيرات', 'استهدفت')","('مراكز الاقتراع', 'مراكز الاقتراع', 'الأشخاص', 'اشخاص', 'مراكز الاقتراع')","('العاصمة', 'كابول')",
425,20180105_343.txt,,"('تفجيرا', 'استهدف', 'استهدف')","('الشرطة', 'الشرطة')","('كابول', 'كابول')",
426,20170111_87.txt,"('طالبان', 'طالبان', 'مهاجم انتحاري')","('استهدفت', 'قتلي', 'جرحي', 'تفجيرات انتحارية', 'أصيب', 'هجوم انتحاري', 'انفجاران', 'قتلوا', 'أصيب', 'الهجوم', 'قتلي', 'أصيب', 'الهجوم', 'الهجوم', 'تفجير', 'استهدف', 'الهجوم', 'استهدف', 'قتيل', 'جريح', 'فجر', 'تفجير', 'قتل', 'أصيب', 'فجر')","('فندقا', 'مخابرات الأفغانية', 'البرلمان', 'طريق دار الأمان', 'البرلمان', 'فندقا', 'مديرية الأمن الوطني', 'مخابرات الأفغانية', 'مخابرات الأفغانية')","('كابول', 'كابول', 'كابول', 'دار الأمان')","('هلمند', 'قندهار', 'هلمند')"
427,20110109_279.txt,,,,,
428,20140610_4536.txt,,,,,
429,20151001_9283.txt,"('القوات الافغانية', 'الجنود الافغان', 'الطائرات الاميركية')","('تستعيد', 'استعادة', 'معارك', 'معارك', 'غارات جوية', 'قتلت')","('قندوز', 'طالبان', 'قندوز', 'طالبان', 'مطار', 'قائد ولاية قندوز')",,"('قندوز', 'قندوز', 'قندوز', 'قندوز')"
430,20170315_3301.txt,"('طالبان', 'طالبان', 'طالبان', 'طالبان', 'طالبان')","('تقطع', 'عاقبوا', 'احتجزت', 'رجمت', 'جلدت')","('يد', 'قدم', 'رجل', 'رجل', 'يد', 'قدم', 'رجل', 'رجل', 'امرأة', 'رجل')","('أوبي',)","('هيرات', 'هيرات', 'باداخشان')"
431,20180417_4776.txt,"('مسلحين مجهولين', 'انتحاري', 'طالبان')","('قتل', 'إصابة', 'هجوم', 'قتل', 'أصيب', 'هجوم', 'قتل', 'إصابة', 'مصرع', 'أصيب', 'فجر', 'قتل')","('الهزارة الشيعة', 'أفغان', 'مدنيين', 'الهزارة الشيعة', 'مدنيين', 'أفغان', 'الهزارة', 'أفغان', 'شرطي', 'نقطة تفتيش', 'الهزارة', 'زعيم شيعي')","('كابول', 'فيروز كوه', 'كابول', 'فيروز كوه')","('غور', 'غور', 'غور', 'غور')"
432,20110525_2331.txt,,,,,
433,20181018_746.txt,"('طالبان',)","('هجوم', 'مقتل', 'إصابة', 'أصيبا', 'هجوم', 'إطلاق النار', 'أصيبوا', 'هجوم', 'أودى بحياة', 'قتل', 'هجوم', 'هجوم', 'قتل', 'قتل', 'هجوم', 'اغتيال', 'هجوم', 'قتل')","('قيادي أفغاني', 'أمريكيين', 'أمريكيين', 'أمريكيين', 'الجنرال', 'الجنرال عبد الرازق أشكزاي', 'قائد الشرطة', 'الجنرال', 'قائد الشرطة', 'قائد الشرطة', 'مدير قندهار لجهاز المخابرات', 'الحليف الأمريكي', 'أمريكيين', 'قيادي أفغاني')",,"('قندهار', 'قندهار', 'قندهار', 'قندهار', 'قندهار', 'قندهار')"
434,20111008_5140.txt,,,,,
435,20180228_2992.txt,,,,,
436,20120109_462.txt,,,,,
437,20170318_3341.txt,"('جيش الوطني الأفغاني', 'القوات الجوية', 'القوات الافغانية والأمريكية')","('مقتل', 'قتل', 'تطهير', 'مصادرة', 'غارات')","('داعش', 'مسلحا', 'داعش', 'القرى', 'عبوات ناسفة', 'جماعة الإرهابية')",,"('نانجارهار',)"
438,20181202_3194.txt,"('المسلحين',)","('مقتل', 'انفجار', 'انفجرت', 'مقتل', 'استهداف', 'انفجار')","('مسلحًا من طالبان', 'مدرعة', 'حاملة أفراد', 'مدرعة', 'طالبان', 'مسلحًا', 'مجمع للجيش الأفغاني')",,"('قندهار', 'قندهار', 'قندهار', 'قندهار')"
439,20140310_1820.txt,"('القوات الأفغانية', 'إيساف')","('مقتل', 'مصرع')","('مسلحين', 'طالبان', 'مسلحين', 'طالبان')","('كابول',)",
440,20140908_7348.txt,,,,,
441,20140625_5032.txt,"('مسلحين', 'مسلحين', 'مسلح')","('مقتل', 'هجمات', 'قتل', 'اشتباكات', 'معارك', 'اشتباكات', 'مقتل', 'قتل', 'اشتباكات', 'اشتباكات')","('المدنيين', 'قوات الامن الافغانية', 'شخصا', 'مدنيين', 'عناصر أمنية', 'قوات الامن الافغانية', 'قوات الامن الافغانية', 'مدنيا', 'قوات الامن', 'مسلحين')",,"('هلمند', 'هلمند', 'هلمند')"
442,20180502_5504.txt,"('داعش',)","('الهجمات الإرهابية', 'هجوم', 'مقتل', 'إصابة', 'هجوم', 'هجوم', 'مقتل', 'إصابة', 'ضحايا', 'الهجمات الإرهابية', 'استهداف', 'هجوم', 'هجوم', 'هجوم', 'استهداف', 'هجوم', 'ضحايا', 'هجوم', 'هجوم')","('المدنيين', 'شخصاً', 'شخصاً', 'نساء', 'أطفال', 'مسعفون', 'صحافيون', 'شخصاً', 'شخصاً', 'صحافيين', 'صحافيين', 'عائلات')",,"('كابول', 'قندهار', 'كابول', 'قندهار')"
443,20140409_2883.txt,"('القوات الأفغانية', 'إيساف', 'إيساف')","('مقتل', 'قتل', 'قتلت', 'جرحت', 'اعتقلت')","('مسلحا', 'طالبان', 'مسلحا', 'طالبان', 'مسلحا', 'طالبان', 'مسلحين')",,"('نانغارهار', 'بلخ', 'قندهار', 'لوغار', 'غزني', 'كونار')"
444,20150315_2554.txt,"('القاعدة', 'الحكومة الافغانية', 'القاعدة')","('خطف', 'دفع فدية', 'خطف', 'دفع فدية')","('القاعدة', 'دبلوماسي افغاني', 'القاعدة', 'القاعدة', 'القاعدة', 'القاعدة')",,
445,20141217_11275.txt,"('جورجيا', 'الحكومة الجورجية')","('ترسل', 'أرسلت', 'مشاركة')","('جنديا', 'جنديا', 'حلف شمال الأطلنطي', 'ناتو')",,
446,20151210_12106.txt,,,,,
447,20110922_4847.txt,"('طالبان',)","('اغتيال', 'اغتيال')","('برهان الدين رباني', 'برهان الدين رباني', 'الرئيس الأفغاني السابق', 'برهان الدين رباني')","('كابول', 'كابول')",
448,20180301_3385.txt,,,,,
449,20151001_9308.txt,"('الجيش الأفغاني', 'طالبان', 'الجيش الأفغاني', 'طالبان', 'الجيش الأفغاني', 'طالبان', 'طالبان', 'القوات الخاصة الأفغانية', 'المتمردون', 'طالبان', 'طالبان', 'قوات الأمن الأفغانية', 'طالبان', 'طالبان', 'طالبان', 'طالبان', 'طالبان', 'طالبان', 'قوات أمريكية', 'طالبان')","('يستعيد', 'السيطرة', 'احتلت', 'معارك', 'استعاد', 'معارك', 'تسيطر', 'احتلها', 'يقاومون', 'السيطرة', 'قتال', 'هربت', 'غادرت', 'قتال', 'يقاومون', 'تسيطر', 'قتال', 'استولت')","('مدينة', 'مدينة', 'الجيش الأفغاني', 'مدينة', 'مدينة', 'قوات الحكومة', 'مدينة', 'مدينة', 'مدينة', 'مدينة', 'مدينة')","('قندوز', 'قندوز', 'قندوز', 'قندوز', 'قندوز', 'قندوز', 'قندوز', 'قندوز', 'قندوز', 'قندوز', 'قندوز', 'قندوز')",
450,20181126_2659.txt,"('طالبان', 'طالبان', 'طالبان', 'طالبان', 'طالبان', 'طالبان', 'طالبان')","('قتل', 'قتل', 'أصيبوا', 'الهجوم', 'هجوم', 'قتل', 'الهجوم', 'الهجوم', 'هجوم', 'قتل', 'أصيبوا', 'الهجوم', 'هجوم', 'قتل', 'الهجوم', 'الهجوم', 'هجوم')","('شرطياً', 'شرطيا أفغانيا', 'رجال شرطة', 'نائب قائد شرطة الولاية', 'القائد الجديد', 'شرطيا أفغانيا', 'رجال شرطة', 'نائب قائد شرطة الولاية', 'القائد الجديد', 'القوات الأمنية')","('لاش وا جوياين', 'لاش وا جوياين', 'لاش وا جوياين', 'لاش وا جوياين')","('فاراه', 'فاراه')"
451,20140325_2226.txt,"('مسلحون', 'طالبان')","('الهجوم', 'الهجوم', 'اقتحموا', 'قتلوا', 'الهجوم')","('فندق', 'فندق', 'فندق', 'أشخاص', 'أجانب', 'صحافي أفغاني')","('كابول', 'كابول', 'كابول')",
452,20180430_5393.txt,,"('الانفجارات', 'أودت بحياة', 'الانفجارات', 'أودت بحياة', 'الانفجار', 'انفجارين', 'مقتل', 'إصابة', 'الانفجار')","('شخصاً', 'صحفيين', 'شخصاً', 'صحفيين', 'صحفيين', 'آخرين')","('شاشداراك',)",
453,20180228_3197.txt,,,,,
454,20110407_1272.txt,"('طالبان', 'حلف شمال الاطلسي', 'ايساف', 'حلف شمال الاطلسي', 'ايساف', 'ايساف', 'جنود أفغان')","('مقتل', 'تستهدف', 'قتلت', 'قتل', 'قتل', 'مقتل', 'إطلاق النار', 'قتل', 'قتل')","('جنود أجانب', 'مدني', 'المدنيين', 'مدنيا', 'جنود', 'مسلحا', 'مدنيا', 'امرأتين', 'رجل', 'مدني', 'مسلحين', 'طالبان')","('كابول', 'كابول', 'كابول')","('كونار',)"
455,20180107_323.txt,,,,,
456,20140712_5607.txt,"('جيش', 'الجيش الأفغاني')","('مقتل', 'مصرع')","('مسلحي', 'طالبان', 'مسلحاًَ', 'طالبان')",,
457,20150111_371.txt,,,,,
458,20150819_7780.txt,,,,,
459,20170430_5193.txt,"('القوات الأمنية', 'قوات الدفاع', 'الأمن الوطني', 'قوات الأمن', 'قوات الأمن', 'قوات الأمن')","('مقتل', 'مقتل', 'العملية العسكرية', 'مقتل', 'القتلى', 'صادرت')","('مسلحا', 'مسلحا', 'مسلحا', 'داعش', 'أسلحة')",,"('كونار', 'ورداك', 'ننجرهار', 'زابول', 'لاغور', 'قندوز')"
460,20170316_3366.txt,,"('مقتل', 'إصابة', 'مقتل', 'إصابة', 'غارات جوية', 'قتلى', 'الغارات الجوية', 'تحرير')","('طالبان', 'طالبان', 'طالبان', 'رهينة', 'طالبان', 'طالبان')",,"('هلمند', 'هلمند')"
461,20111225_6672.txt,,"('مقتل', 'هجوم', 'قتل', 'هجوم')","('شخصا', 'شخصا', 'نائب افغاني')",,"('تاخار', 'تاخار')"
462,20110801_3818.txt,"('طالبان',)","('تفجير انتحاري', 'تفجير', 'قتلوا', 'الانفجار', 'مقتل', 'جرح')","('قصر الشرطة', 'رجال الشرطة', 'فتى', 'شرطيا', 'فتى', 'شرطيا', 'مدنيان')",,"('هلمند', 'هلمند', 'هلمند')"
463,20111007_5115.txt,,,,,
464,20180122_1086.txt,"('إرهابيّون',)","('الهجوم الإرهابي', 'هجوم')","('فندق', 'فندق انتركونتننتال', 'فندق', 'فندق انتركونتننتال')","('كابول', 'كابول')",
465,20141201_10619.txt,,,,,
466,20180215_2413.txt,,,,,
467,20120109_761.txt,,,,,
468,20120922_4089.txt,,,,,
469,20180323_4100.txt,"('تنظيم الدولة الاسلامية', 'تنظيم الدولة الاسلامية', 'تنظيم الدولة الاسلامية', 'اجهزة الاستخبارات الافغانية', 'القوات الخاصة الافغانية')","('اسر', 'اسر', 'اسرت', 'اسر', 'قتلوا')","('مقاتلة فرنسية', 'افغان', 'فرنسية', 'المرأة', 'افغان', 'فرنسية', 'مقاتلين', 'تنظيم الدولة الاسلامية')","('درزاب',)","('جوزجان', 'جوزجان')"
470,20170424_4834.txt,"('طالبان', 'طالبان', 'طالبان', 'طالبان', 'طالبان')","('الهجوم', 'استهدف', 'قتلوا', 'الهجوم', 'مقتل', 'إصابة', 'الهجوم', 'استهدف', 'الهجوم')","('قاعدة عسكرية', 'جنديا', 'ضابطا', 'جندي', 'قاعدة عسكرية')",,"('بلخ',)"
471,20180422_4968.txt,"('مجهولون',)","('مقتل', 'هجوم انتحاري', 'مصرع', 'أصيب', 'هجوم انتحاري', 'انفجار', 'انفجار', 'انفجار', 'أطلقوا صواريخ', 'مقتل')","('مركزا لتسجيل الناخبين', 'شخصا', 'مركزا لتسجيل الناخبين', 'مركز توزيع الهوية وتسجيل الناخبين', 'مركز لتسجيل الناخبين', 'شرطي')","('دشت-بارشي',)","('كابول', 'كابول', 'بادغيس')"
472,20110706_3174.txt,,"('مقتل', 'قتلوا')","('جنود', 'جنود الحلف')",,
473,20150923_8908.txt,"('وكالة الاستخبارات الأفغانية', 'الإدارة الوطنية للأمن', 'الإدارة الوطنية للأمن', 'الإدارة الوطنية للأمن')","('القبض على', 'القبض على', 'القبض على', 'إلقاء القبض', 'القبض على')","('إرهابيون', 'إرهابيون', 'إرهابيا', 'المسلحين', 'إرهابيون')",,
474,20180121_940.txt,"('مسلحون', 'نزلاء', 'موظفون', 'السفارة الأميركية', 'القوات الخاصة الأفغانية', 'المهاجمين', 'طالبان')","('قتلى', 'هجوم مسلح', 'قتل', 'هجوم', 'هاجم', 'احتجزوا', 'إطلاق النار', 'حريق', 'فر', 'قُتلوا', 'أصيب', 'تحذير', 'قُتلا', 'احتجزوا', 'هجوم')","('فندق', 'أشخاص', 'فندق', 'فندق انتركونتيننتال', 'فندق', 'فندق انتركونتيننتال', 'رهائن', 'قوات الأمن', 'المبنى', 'أشخاص', 'مهاجمين', 'موظفي', 'نزلاء', 'رهائن', 'فندق', 'فندق انتركونتيننتال')","('كابول', 'كابول', 'كابول', 'كابول', 'كابول', 'كابول', 'كابول', 'كابول', 'كابول', 'كابول')",
475,20181031_1371.txt,,"('قتل', 'تحطم', 'قتل', 'تحطم', 'تحطم', 'تحطم', 'قتل')","('العسكريين الافغان', 'مروحية', 'عسكريين', 'المسؤولين', 'مروحية', 'عسكريين', 'المسؤولين', 'مروحية', 'مروحية', 'المسؤولين', 'عسكريين', 'رئيس مجلس بلدية فراة', 'نعمت الله خليل', 'اعضاء المجلس', 'شخص')","('فراة',)",
476,20141228_11753.txt,"('الحلف الاطلسي', 'حلف شمال الأطلسي', 'طالبان', 'إيساف', 'طالبان', 'إيساف')","('مغادرة', 'انتهاء عمليات', 'خطر استهداف', 'استهداف', 'خسرت')","('أفغانستان', 'عسكري')","('كابول', 'كابول')",
477,20120505_1090.txt,,,,,
478,20080803_481.txt,,,,,
479,20150806_7256.txt,"('طالبان', 'طالبان', 'داعش', 'طالبان', 'طالبان', 'طالبان', 'داعش', 'طالبان', 'طالبان', 'داعش', 'طالبان', 'طالبان', 'داعش', 'طالبان', 'داعش', 'طالبان', 'داعش', 'طالبان')","('وفاة', 'وفاة', 'وفاة', 'وفاة')","('الملا عمر', 'الملا محمد عمر', 'الملا عمر', 'الملا عمر', 'الملا عمر', 'الملا عمر', 'الملا عمر')",,
480,20170208_1884.txt,,,,,
481,20180326_4165.txt,,,,,
482,20150630_5973.txt,,,,,
483,20180416_4826.txt,"('طالبان', 'طالبان', 'طالبان', 'طالبان', 'طالبان', 'طالبان', 'طالبان', 'المتطرفين', 'طالبان')","('الحرب', 'الحرب', 'الحرب', 'الحرب', 'هددتهما', 'حرق', 'النهب', 'نهب', 'الحرب', 'تدمير')","('طلوع نيوز', 'تي في1', 'راديو تلفزيون دولتي', 'المبنى')","('كابل', 'كابل', 'كابل', 'كابل', 'وزير أكبر خان', 'كابل', 'كابل', 'كابل')",
484,20140929_8355.txt,"('طالبان', 'طالبان', 'طالبان', 'قرويون', 'طالبان', 'طالبان')","('هجوم', 'مقتل', 'ذبحا', 'اعدام', 'انتقاما')","('شخص', 'مسلحين')","('كابول', 'كابول', 'كابول')","('غزنة', 'غزنة')"
485,20181008_349.txt,"('الجيش الأميركي', 'الجيش الأميركي', 'جيش الأميركي')","('استخدم', 'استخدم', 'الغزو الأميركي', 'حصل')","('الفياغرا', 'طالبان', 'المعلومات')",,
486,20180130_1754.txt,"('الإرهابيون',)","('مقتل', 'الهجمات الإرهابية', 'مقتل', 'الهجمات الإرهابية', 'يستهدفون')","('المدنيين', 'المدنيين', 'المدنيين')",,
487,20120731_2718.txt,"('القوات الفرنسية', 'القوات الفرنسية')","('تغادر', 'غادرت')",,"('سوروبي', 'كابول', 'سوروبي', 'كابول', 'سوروبي', 'كابول', 'سوروبي', 'كابول')",
488,20150701_6049.txt,"('طائرة أمريكية', 'طائرة أمريكية', 'طائرة أمريكية')","('مقتل', 'هجوم', 'مقتل', 'هجوم', 'هجوم', 'استهدف', 'مقتل', 'هجوم', 'قتلوا', 'هجوم')","('مسلحا', 'مسلحا', 'مسلحين', 'طالبان', 'مسلحا', 'مسلحين', 'طالبان')","('لال بور',)","('نانغارهار', 'نانغارهار', 'نوريستان')"
489,20180124_1270.txt,"('داعش', 'داعش', 'داعش', 'التنظيم')","('هجوم', 'قٌتل', 'هجوم', 'مقتل', 'مقتل', 'هجوم', 'هجوم', 'هجمات استشهادية', 'استهدفت')","('هيئة إنقاذ الطفولة', 'شخصان', 'منظمة إنقاذ الطفولة', 'مدني', 'شرطي', 'المهاجمين', 'هيئة إنقاذ الطفولة', 'مؤسستين بريطانية وسويدية', 'مؤسسات حكومية')","('جلال آباد', 'جلال آباد')","('ننغرهار',)"
490,20121120_4801.txt,,,,,
491,20180521_6325.txt,"('طالبان', 'مدنيين', 'حركة طالبان', 'طالبان', 'سكان كابول', 'الحركة', 'الحركة', 'طالبان', 'طالبان', 'طالبان', 'طالبان', 'طالبان', 'الحركة', 'طالبان', 'الحركة', 'المجموعة', 'المجموعة', 'الرئيس أشرف غني', 'أشرف غني')","('تتوعد بهجمات', 'تجنب', 'تجنب', 'تخطط لشن مزيد من الهجمات', 'تحذيرات', 'تحذيرات', 'هجمات', 'تخطط لاعتداءات', 'تستهدف', 'الإضرار', 'قتل', 'قتل', 'قتل', 'رفض', 'تجنب', 'هجمات', 'اعتداء', 'انفجرت', 'قتل', 'ضرب', 'قتل', 'اصيب')","('المراكز العسكرية', 'المراكز العسكرية', 'مدنيين', 'سلام', 'مدنيين', 'مراكز العدو العسكرية والاستخباراتية', 'الجيش', 'المراكز العسكرية', 'مدنيين', 'مدنيين', 'سلام', 'سيارة اسعاف', 'مدنيين', 'مدنيين', 'الضحايا المدنيين', 'مدنيين', 'مدنيا')","('كابول', 'كابول', 'كابول', 'العاصمة', 'فرح', 'كابول', 'العاصمة', 'لتجنب', 'كابول', 'لتجنب', 'العاصمة', 'كابول', 'العاصمة', 'كابول')",
492,20121127_4956.txt,,,,,
493,20140313_1909.txt,,"('مقتل', 'مصرع', 'قتلت', 'اعتقلت')","('مسلحاً', 'طالبان', 'مسلحاً', 'طالبان', 'مسلحاً', 'طالبان')",,
494,20140930_8423.txt,,,,,
495,20150514_4424.txt,"('انتحاريان',)","('لقوا حتفهم', 'اقتحم')","('مدنيين', 'الشرطة', 'مكتب الشؤون الدينية والحج')","('لاشكار',)",
496,20181108_1826.txt,,,,,
497,20180101_64.txt,,,,,
498,20140915_7508.txt,"('قوات الأمن الوطني الأفغانية', 'الشرطة', 'الجيش', 'المخابرات', 'قوات الامن الافغانية')","('مقتل', 'عمليات أمنية', 'مكافحة الإرهاب', 'مقتل', 'تطهير', 'مكافحة الارهاب', 'تطهير', 'مقتل', 'إصابة', 'القاء القبض', 'صادرت', 'تحطمت', 'اصابة', 'تحطمت', 'قتل', 'اصيب', 'تحطم', 'تحطمت')","('مسلحا', 'مسلحا', 'المناطق', 'الارهابيين', 'مسلحا', 'الاسلحة', 'الذخيرة', 'المتفجرات', 'مروحية', 'جيش', 'اشخاص', 'مروحية', 'الطائرة', 'الشرطة', 'شخصا', 'المروحية', 'الطائرة')","('غيزاب',)","('اوروزجان',)"
